"","chrom","loc","gc","gcranrange","rate","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16"
"chr14_8240000_8250000","chr14",0.933333333333333,0.373075047694791,0.0486374935509591,-6.01223123415911,-0.809565144962776,0.233855364755772,1.560049527161,0.0981120448257575,-1.38747768643025,1.02362386631226,-1.79626775756791,2.12427113593569,0.0890159837647493,0.111424130385589,-1.77275381837413,-0.352773842014814,0.139644561125482,-1.11797482362317,-0.384725287745788,-1.16036359985828
"chr1_169140000_169150000","chr1",0.291832920854589,0.441436824174196,0.0476912760206063,-6.13401172033669,2.00409291566532,0.906987531148804,2.61267532945182,-0.697278149880502,-0.656372467618406,-0.374747052917781,-0.849136276553328,-0.4598891927621,0.20149769604603,0.0664186038676764,-1.14995487640826,-0.422825865467708,1.22046578892483,0.333620736515993,-1.33998374889252,-0.558401030580988
"chrZ_40930000_40940000","chrZ",0.943008767881864,0.343426500169019,0.0289409853306617,-6.1872133476,0.482673926979017,0.660642148947489,4.5159063719679,0.409403259213984,-0.897309992647082,0.132793378344715,0.443244294146954,0.432155737504614,0.48587513155255,-0.025196695967436,-0.272524980105616,-0.130291700912916,0.737858807611255,1.05170393421536,0.315925301793216,-0.697755960457947
"chr4_22050000_22060000","chr4",0.481509930867991,0.314690109540671,0.0462763614928848,-6.35151685417767,6.51349436832993,1.61790227498486,-0.0248182157412843,0.501868278607127,0.259223629154285,-0.0817163326103327,-1.03437678852276,0.0835744122250024,1.28191979586605,-0.0174943954651164,0.410599579680129,-0.961371481918391,0.0359739225679049,-0.124364170803086,0.590871154714517,0.2284158618567
"chr3_74290000_74300000","chr3",0.681398651047213,0.342926129341476,0.0314111703543407,-5.71155690777733,-4.59426559378885,0.0911332027850316,1.89586680955186,-1.02893561452255,0.988112737949089,-0.943580069290531,-0.783570569415298,0.71662217340463,0.288949356813141,-0.12897149910857,0.0938692155445877,0.599494287253888,0.792123884694647,0.328151657883891,0.0290215115567372,0.133190939378633
"chr6_28330000_28340000","chr6",0.395809739524349,0.315061928276532,0.0336674791829413,-6.30646768259183,6.15623185375184,0.460765360643401,-1.6678033561099,0.203325729010105,-1.09334233233959,-0.44969587475383,-2.0003990604416,-0.991175147981975,-0.280751814047895,-1.43300035561561,2.41172775310966,-0.831373802270733,-0.799949087161062,-0.277811926869906,2.04588556462255,-1.08881055983768
"chr2_15500000_15510000","chr2",0.200703308153165,0.367257375915281,0.0541468767515776,-5.90561608362581,-4.03673722367631,-0.245519291511537,1.31856659161456,0.474848904044333,-0.247969570070135,1.28002923614684,2.4282070192181,0.423928324329365,-1.11699169134957,0.00207573599636529,-0.804870920835289,0.415974073349792,-0.991689291685822,-0.831796178130132,0.415259295716019,1.25946499476226
"chr1_41830000_41840000","chr1",0.422142532451134,0.361741888831688,0.0303185636234767,-5.69242718044521,-8.47592767287376,-1.21592093611786,2.65027556799543,-0.279558532413332,-0.634698258896822,-0.412824028208795,0.916429795770087,1.63810494962182,0.360449316269745,1.53254463619214,-1.0101895299042,-1.28074303893708,-0.686457694078513,1.53384718896252,0.0126199386650698,0.738293004269947
"chr4_1430000_1440000","chr4",0.0289696038626138,0.524713157615533,0.0815221915372932,-6.21147401471756,3.65736513815469,0.591851783444369,-3.72851794791465,0.608005528769458,-0.0256965201741261,-1.09899159169637,0.775125812064574,0.911635351582077,-0.266877524679925,1.3813886369054,-0.136989585940304,-0.878594629563434,-1.16174791787373,1.85564677170902,1.1094080738698,-0.828603253854155
"chr14_14190000_14200000","chr14",0.155555555555556,0.524874307464982,0.0793177287970266,-5.67999723057572,-5.74128771416189,1.26562848990101,2.67204908733168,1.28012912660987,0.478695805863285,-1.19332980585567,3.00660419146211,-2.59411234378423,-1.65517842845393,-0.806372522094754,-0.15854365466131,0.227636277654812,-0.869599335428669,1.07264164924607,0.559354153778181,-1.06622948330795
"chr2_103810000_103820000","chr2",0.649127376921073,0.437832385842655,0.0767057793156423,-6.19968128690242,1.85215716765888,-0.290316411686102,-2.12970077079852,-0.647796096665419,0.164306045461531,-0.352614721860693,0.264715561039961,-0.227866291083229,0.370605281741239,0.116956275502142,0.607175222214569,-0.32022892767457,-0.0765023026669382,0.466480882653112,0.154753963631969,-0.356477745240867
"chr14_12080000_12090000","chr14",0.431372549019608,0.393158370082284,0.0460132457480179,-7.31557316401596,26.324689448119,6.4703754521437,1.76965330414514,-0.859338871374254,-1.22093033190202,-1.58775346579143,-1.45785160836014,-0.229625221385466,2.65347003569876,-0.175070446952379,2.31251872096862,-1.2131943499775,0.23741342669593,1.22463765468265,0.65245277130149,2.12277393811704
"chr3_100320000_100330000","chr3",0.219382321618743,0.410959342032608,0.0369737350747728,-5.91118038306185,-3.81057113003054,0.277227698267715,-1.39970207834083,1.49089111405897,0.911037098294445,-0.240525330236669,-1.15868455489496,-0.0587733385414958,-0.393444641665954,-0.452587295989111,0.123921489277965,-0.00427660780298666,-0.0760881777844741,-0.274570673580305,0.303002531877114,0.466861617694285
"chr1_104520000_104530000","chr1",0.944593161270771,0.427853664610487,0.16263110957559,-6.10727984056716,-3.11340785293082,-0.504894093227173,-0.0891150913197559,-0.290524475661284,-0.743277028419389,0.942944814496425,0.132883015207272,-0.491806269199964,0.323530929474021,0.628569329642839,0.0152673579801761,0.0324977985806544,-0.501187280373482,-0.42101680870662,0.452012302233719,-0.178730479001746
"chr20_12990000_13000000","chr20",0.254888739042481,0.421542335789453,0.0572214151849966,-6.05469020707323,-1.85826047540492,-0.856640713378168,-0.517056602798719,-0.98023039036474,-0.499800514109818,-0.665489153971802,0.60863302670472,1.19092475899695,-0.0864501705793608,2.34237507313016,-0.455038941783289,-0.587497138137387,0.599638656791841,-1.20372592797716,1.35406123779032,-1.13061281159025
"chr26_1430000_1440000","chr26",0.501766784452297,0.529747516091234,0.0815875032497151,-6.06814188802607,-0.241632473063389,0.0269013921471437,-0.9482406755876,-2.1243892860913,-0.0579922079114108,0.763176207351205,1.03623476442315,0.0981400263029893,-0.235048434482467,0.418425906988969,-0.462539702680466,-0.628490373621844,-0.632738878021508,0.645119692333833,-0.230097026249961,-1.21955132571539
"chr2_75930000_75940000","chr2",0.987757228444908,0.373717405629295,0.0308599522753114,-6.47815977101082,6.34075611957434,0.0643073220216968,-0.300569460635662,-1.55068177386301,-0.0932205760247538,1.68193988881704,-1.05385510214966,0.268940772041663,-0.12691758945768,0.335950588040564,-0.53107185061236,0.191052294093849,-0.00655406485781821,-0.341021105575931,-0.509874048328582,-0.276440466554402
"chr4_74140000_74150000","chr4",0.375288050038407,0.388977235065358,0.0316774190408758,-6.04593903384167,-1.68363610570806,-0.435495541536123,0.597273496718353,-1.90890904447835,-0.636536902466507,0.302945907828145,0.342956678186051,0.18432916304366,1.3057509796197,-0.782984903356477,-0.0656398541016263,-0.152559440693582,-1.08630403663573,0.816636884384751,0.167035004391029,-1.52775940082687
"chr2_80790000_80800000","chr2",0.948945037770253,0.529054106057108,0.0737922573637181,-5.87528654125925,-4.8456063642497,0.268347078967038,0.854897131876036,1.99364091951321,0.122247589421452,1.1604844817488,0.995916650825167,0.256278174458579,0.233955801322185,0.247686316830173,0.357335147616974,-0.213215777425368,0.238976337551428,0.395046515079382,-0.116830775566606,-0.28559378795111
"chr1_54360000_54370000","chr1",0.548714581544522,0.385340462914511,0.0462304818607312,-6.09481058644202,0.0251862538660128,0.13238005276156,0.672065799106475,0.1111586992037,0.0617192311622674,-1.02494727695853,0.406646412663512,0.129718629441618,0.845798424350467,-0.238266221393984,0.386394628444934,-1.18232081878781,1.05793609210892,-0.662952917458963,0.387057248407035,-0.286071277491758
"chr11_13490000_13500000","chr11",0.66831438457736,0.366452644321315,0.0545398048036367,-5.89883332133809,-3.35758832018832,0.590352385808172,0.718863373428785,-0.520076031353013,-1.13792337571777,-1.41160003745475,0.179546918731166,0.828465351753888,0.179395778937349,-1.30459163652825,-1.14020606554437,-0.588809990437268,1.25836375174701,0.320841619908587,-0.835884451785964,-0.174736944779544
"chr5_36790000_36800000","chr5",0.818751003371328,0.346159451502894,0.0353197671230909,-5.72610747188266,-7.67615570118313,0.153940391396966,-3.07731992625054,1.89587536069699,-0.404012733598911,1.04556746065188,-0.28734248320651,-0.147425254454482,-0.217060201082092,-0.857352066378435,-0.162843595830451,-1.01095951179986,-0.530889199681413,-0.209691181386095,-0.237889067377094,0.698969743071112
"chr3_27100000_27110000","chr3",0.481008164714235,0.454964768457232,0.0358897434937336,-6.50764973332591,5.90637392914107,-9.2935966475475,-6.08433782553274,1.17266521553049,1.32312631555343,6.47228349946712,2.57071121726735,3.41757317442419,2.49566170689888,-0.411396311771688,3.44437951473523,0.122696246059591,0.239290303665621,-2.3516032109415,-1.53076355069926,-2.84764974685347
"chr1_18900000_18910000","chr1",0.190514672458205,0.353952487426492,0.0418037412891062,-6.32176031443993,-1.00221160105547,-0.184200296729756,1.17582313859674,0.0867959158326324,0.233532936642384,0.0807895605866524,0.425999266082269,0.139483319941605,0.0614007402379808,0.748551444990088,-0.38535411155179,0.343756058061096,-0.476777576855395,-0.0235173456617629,-0.176613156306175,0.351924079538873
"chr9_18260000_18270000","chr9",0.460821685726387,0.3475824372142,0.0380388523565257,-6.25241683601894,-1.74724488412143,-0.966981464817468,1.87055053422972,-0.248776361496871,0.0214451073975805,0.519267259677071,0.285851438124792,0.554537698644478,-0.25646140512945,0.17425300921476,0.0779493437503467,-0.577308782885909,0.00535356099665472,-0.120831253136808,-0.499068089739411,0.0457682948950221
"chr8_14250000_14260000","chr8",0.979296066252588,0.369568132827858,0.0500611726138905,-6.13853782745753,0.176438073404903,-0.485895314183915,-1.12365177833794,-0.39529831831886,2.05662183130898,-0.250996952941104,1.10266990350447,0.513674844664189,-0.977192783301651,-0.202930829019267,-0.23762993368127,0.272582240173663,-0.445751269565802,0.647446955802088,-0.684449280337259,0.221681553151233
"chr6_32710000_32720000","chr6",0.147791619479049,0.405249033815641,0.0799127999759646,-5.42236081946147,-9.4928950751238,1.63725540539686,-2.59480107717946,3.63808939563149,1.70554334294391,0.165600009518752,1.74420938744211,-0.671549893886803,-1.32911694057704,0.397807320063827,-0.0675688643735467,-0.493417729668487,-0.804923001377622,0.150317405757081,0.0888687754074599,0.48135077524444
"chr3_91330000_91340000","chr3",0.378949236776713,0.351224692152055,0.0533626553268743,-5.93782119526477,-2.27103083412296,1.24205599749681,3.26129566378805,0.697298256306118,1.1321283158281,-0.219149932458563,-0.0623465787843874,-0.526579098927259,-0.505704764470901,-0.0216958930873459,0.19120691037469,-0.257951780380862,-0.240160645311509,0.203888777832497,-0.808908670643572,-0.88937615773378
"chrZ_32340000_32350000","chrZ",0.858790955237656,0.362962611854646,0.0553572102997373,-5.96815596521542,-2.39368529618275,0.850488240100281,0.586079069842856,0.67284130629781,-0.0765100029036567,0.304291392294392,0.271619134197627,-0.341844712633884,-0.281515863405432,-0.248191328658669,0.739588319749374,0.626260527986594,-0.85980454794084,-0.306868087596411,1.10590862686921,-0.665426148898212
"chr4_74540000_74550000","chr4",0.366509382201251,0.370960248285603,0.0537040198527944,-5.97272558805989,-1.10065894083945,1.37948647723961,1.10102983531259,2.27485457694261,-0.514373230991104,0.483345573628166,-1.64507588158156,-1.32937511358398,-0.0099491646645514,1.22504568927388,0.114771736826268,-0.0754452873210668,0.908678552991162,-1.10309124623277,-1.52339166640221,0.246385947692728
"chr4_37460000_37470000","chr4",0.819708109294415,0.372169811320755,0.0453249095821119,-6.1572296157207,-0.0983694468340261,-0.389480092015082,-0.565521859560575,-0.328977385357881,1.43252533162246,0.648029783828048,-0.0788504243975937,0.0346593329690423,0.579479499226184,-0.688608549237322,-0.289457971627261,-0.0787447169561127,-0.414013205906144,0.0421976740720488,-0.154970194332119,-1.06060627582218
"chr4_54730000_54740000","chr4",0.801272906836388,0.391706795341295,0.0549645664617561,-6.09469736106776,-1.42287226087285,-0.226434642419771,-1.28978406097364,-0.543205264019368,0.0760914489192362,-0.266166362064465,0.838314189106009,-0.195878090596497,-0.888859397596372,0.202540621129245,0.246730980410357,0.0331871896609055,0.615810693126886,-0.751021187664005,0.321371000832612,-0.111976713160528
"chr28_4280000_4290000","chr28",0.25,0.521025653903015,0.0909453597318403,-6.30090705660878,8.07672423962148,2.88944461402837,2.3496729348885,0.356053776887779,1.39603735412478,-0.639960095516908,-0.07883776829412,-1.51132611654039,-1.71007250704416,1.1194978799773,-0.47075955011716,0.160828830328745,0.688359822846711,0.80142156196875,-1.53104995257088,0.207077949983906
"chr4_7010000_7020000","chr4",0.151432020190936,0.364056961317798,0.0404854052809334,-6.05292544594339,0.572934828252912,1.59782590174266,4.35143316996585,3.25223623581647,-0.016760239227468,1.23342843992007,-0.402496138660067,1.15033145835228,-0.559618504766115,0.136997140086612,-0.659566555377235,-0.170450893928805,-1.17680060174766,1.06278703215734,-0.702173102364653,0.390191740441733
"chr4_6330000_6340000","chr4",0.136508284867771,0.395671061195453,0.0909460875738212,-5.98020025151135,-2.455074509777,-0.383864571246797,-1.79828342308022,-0.112157113636885,0.0540916160656962,0.129898244815226,-0.060666166436616,-0.206262711991026,-0.314174518466128,-1.57361335324016,0.745231330409023,0.424712370690508,0.129303976907322,-0.559248221610943,-0.469030835217587,0.58995228242926
"chr9_10900000_10910000","chr9",0.915713680643795,0.367255522514253,0.0300182323013651,-5.77377006137005,-5.73900532960699,-0.0205783227208664,0.0822345567842591,0.492847731485896,-0.717931036036754,0.0894096933446451,0.822677507905439,0.016929405684956,-0.16593193157832,0.366262990202922,0.152995743981663,0.371939716637198,0.0625711148535602,-0.23065378923885,-0.496427458184043,-0.788340770807264
"chr28_2790000_2800000","chr28",0.860655737704918,0.49152166685138,0.0746751457205523,-6.30655005099604,5.47965269144689,1.25768971130594,3.62476215066514,0.789695471098491,0.890029817169848,0.308529542907176,0.171836727523763,0.528345155172531,-0.36420601360343,-0.363167607483051,0.126358122399845,-0.365204276715921,-1.00164157722287,0.261067689284293,-1.27771717788827,-0.254131988233927
"chr4_18800000_18810000","chr4",0.410183254691101,0.382298043900254,0.0495988855005952,-6.4531878404044,8.4524436254021,1.55831214166783,2.48529832511576,-0.0790906121584586,-0.876847663697551,0.557702951469413,-0.662624579448643,0.170202061699373,0.386276954579595,-0.336845089145479,-0.507357621008273,0.697315232216007,1.28752225493166,-0.681224851643664,-0.211209170656853,0.343126041560897
"chr10_12030000_12040000","chr10",0.829673011224988,0.416619825249633,0.0491601122192006,-5.89392386242971,-3.67578411597714,-0.371741806631642,1.80211973219483,-0.191870079751247,1.04999734967088,-0.168664061058054,0.10840648994448,-2.19272569104999,0.19743974473973,0.103170736597076,-0.395054662083495,0.170962552170723,0.622687621866281,-0.103132206921597,-0.623516022384314,-0.568261425703036
"chr3_102690000_102700000","chr3",0.177316293929712,0.378145450831585,0.0525684982783522,-5.89151538491776,-4.27183956118646,-1.88834035875347,-0.401862749989302,0.137397683805743,-0.756333385248473,-0.192426254589674,0.851507585378436,0.507960164818072,-0.443199624585966,0.112186739449456,-0.483155976197039,-0.392325397048388,0.946115399570967,-0.528014821855205,-0.0540437614094032,-1.04787804211062
"chr7_27010000_27020000","chr7",0.59880550506362,0.448310860632628,0.0364456307626132,-5.81879961918715,-7.06700529514248,-0.843486237671651,-3.22352232916934,0.965325367191891,-0.694502343364392,-0.396525329207697,-0.920278953796476,0.678048519815791,-0.933901198093982,-0.928283487428045,0.144442705399905,0.302944649224512,-0.593785182053256,-0.0708682234726023,0.593007334152706,0.0487057157871153
"chr1_144860000_144870000","chr1",0.5370978332239,0.370772594335033,0.0302023332178423,-6.39868646875709,5.89834978247566,1.0084912884693,-2.08726679289094,-1.69499474203576,0.161175600265824,-0.25175554150805,0.183148334241646,-0.432709611141599,-0.42450918898665,0.14299880849173,0.331572326284075,-0.393186952434712,-0.161408249546728,0.239003028239791,-0.367943027563215,-0.459030985579607
"chr6_34030000_34040000","chr6",0.0730464326160816,0.416747794026265,0.093124920343037,-5.88457474520623,-4.56602239789262,-1.31270312037229,0.117600022798535,-0.757415382585812,-0.537417333233437,-0.144764062027737,1.10080550233786,0.510657720763791,0.180075174119085,0.941100697340981,-0.809724110270493,-0.00606833130587939,0.295744515443843,1.13982914655704,-0.0427940850973998,0.235128421020681
"chr1_193760000_193770000","chr1",0.0431334915904844,0.531834191276077,0.108217836956248,-6.39355819508119,10.1936158346443,-7.6939161291671,2.42015101322488,0.356028373148261,1.76634739003195,-0.104772099708727,-5.94751606921245,-3.37922413916263,1.75645545896587,0.738603508829088,1.44609777083955,-3.51754636594216,-6.9094948362848,-4.09727589266263,-3.31176124062149,0.741323131662219
"chr2_8900000_8910000","chr2",0.114743422766345,0.393078513969986,0.04479305122428,-5.84972259090913,-5.81675257936452,-1.07074400832399,-1.2048354127908,-0.398359501412047,0.61451439031031,0.170137655758094,-0.828859180286614,-0.128052171387594,-0.07116116847319,-0.21352543220188,0.673167357099011,-1.35452758231078,0.480863178567321,-1.0767719377141,0.457176302718614,0.0774683782704947
"chr13_1400000_1410000","chr13",0.200772200772201,0.550167961261264,0.102667188915878,-5.80378372727288,-3.43233529310498,1.29810463074057,-1.63269584842768,1.81654311270547,0.416129308546026,-1.32832929078264,-1.7254942411647,-1.25293018312877,1.23963720889711,1.15006605185042,-0.744141202286929,0.540930778604411,-0.175702147039341,-0.459838971407582,-0.329830639704338,-0.785090738732992
"chr4_4470000_4480000","chr4",0.0956874794249972,0.447302274489532,0.0776641744746952,-5.94902828820278,-4.48756300455054,-0.675080691772267,-1.1358546239511,0.0840670344565149,0.246898639348043,0.205502302245042,-1.17956566966277,0.35066945689067,0.0671429620701596,-0.381164601761311,0.19067784952703,-0.490614264075931,-0.325782209558566,0.205353950585118,-0.531775892898126,-0.903048250196852
"chr1_11570000_11580000","chr1",0.116470528814587,0.379974592310285,0.0377268847549582,-6.08310864504198,-1.61115228119265,-0.667647062657275,-1.23626375991744,-0.735644790735105,0.315082882598109,0.092641945766989,0.0377271462265502,1.0887076107459,0.33834379333507,-0.58261891805766,-0.0704370956901093,1.26619499602739,-1.5821179517164,-0.578461664560377,1.7309048850482,0.351078834593053
"chr3_70620000_70630000","chr3",0.74653887113951,0.298208148846726,0.0373502135407222,-6.30483039421154,-1.70305066933473,-0.49453670037993,2.00009794407903,-0.420238358068698,0.257167256152274,-0.0389619188967786,-0.741606545720941,0.45704502352286,0.0913615885812969,-0.0870827054875845,-0.0121560764569051,-0.606738019424271,1.02988288183337,0.18811150804025,-0.39380987389788,-0.272935189306326
"chr4_56800000_56810000","chr4",0.755843300779107,0.376186581879882,0.049491446079223,-6.08078480416065,2.0425620043662,1.70511109672339,6.25928296354232,-0.299279607210294,-1.46664380896379,-0.242453683343127,0.819716543567679,0.347961490610808,-1.30856678213344,-1.23237458312345,1.05396479875807,-0.501551678505273,0.146336815761292,-0.112724588846231,-0.151762878306004,0.646740459666891
"chrZ_32160000_32170000","chrZ",0.854637748038763,0.396068017056336,0.0196763080911925,-6.13683824145886,4.08965433613881,1.98737577627954,-0.651741422347153,-0.356576550508751,2.24718634714995,-0.691898692978351,0.495687278198009,-0.56865002179462,1.01028751739053,0.208698080661162,-1.27970890890924,-0.423203486310575,-0.467113927344156,-0.371786212000476,0.334776638049029,1.41520978598714
"chr2_108460000_108470000","chr2",0.588564730398541,0.334763243243243,0.0343973539769152,-5.80910876503332,-5.03424497564267,-1.17233558866724,-0.92936698461152,-1.22713786044505,0.458804494279703,-0.191025159962189,-0.742872503576313,-0.138104080231613,1.09148202238679,0.353562614124602,0.892771109991226,0.613214772261904,0.422617219358359,0.827600882370002,1.62051694061649,-1.42869687082274
"chr13_14620000_14630000","chr13",0.340871483728627,0.424160098832088,0.0434849939040323,-5.86836168313937,-3.16571777517848,0.754015821220805,-1.97543114022358,-1.2063494028686,-1.43390032222868,0.600962132018353,0.0123792552324155,-0.392241173047308,2.17539201315354,1.181744314208,-0.208948425922906,-0.5209402134003,1.0486103591185,-0.0646423659683164,-0.120563395793202,-0.889692394810726
"chr1_46440000_46450000","chr1",0.468710540936411,0.357239482090282,0.031139703377049,-5.34433213199776,-8.94613773958223,0.170480754551055,2.85773396538119,1.14341366664167,2.0982096489523,0.209433762118043,-0.583489146085898,-1.92323076822212,-0.568974266907573,0.493802299548993,1.01982544185203,-1.71829701322693,0.861958242214513,-1.09670184423595,0.559891456296045,0.490919113369265
"chr2_93230000_93240000","chr2",0.786923678041157,0.380030674191906,0.041615144257897,-6.08646273325629,-0.0408519951657621,-0.791920402778895,-0.758690629512825,-0.857811735444556,1.33924118482758,-1.90992093479229,0.246059366318136,-0.824741539822215,0.489766136083585,-0.00305394207045467,-0.531184504978888,-1.54547046551671,-0.221892970450712,-0.77423419831946,0.0349894731569396,-0.111812476624611
"chr1_14620000_14630000","chr1",0.147280165664933,0.36894904324192,0.0691100874881145,-5.9567839794969,-3.76912470883125,-0.455405201964478,-1.14201787395736,-0.876120387172107,0.0558492611867911,-0.518537766364583,-0.0567783510260362,-0.376950693633484,-0.695001467543968,-0.0286571163194231,-0.644715849225417,-0.181335748111505,-0.510502729115477,-0.412657944906921,-0.526214694464346,0.0609850376966896
"chr4_69220000_69230000","chr4",0.483265664435422,0.410771599784791,0.0466230857693195,-6.17726070120793,0.831958396993207,0.500190353406922,-1.57391647608413,-0.494571550985201,0.773778135534101,0.648462985102461,-1.01751538017608,0.0195034921617543,-1.36228843253439,0.225486533202477,-1.10837614532146,0.538795089114739,0.109042016551545,0.436186514413405,0.588312605983459,-0.0830632912577595
"chr7_1480000_1490000","chr7",0.0753051155544014,0.348092316982466,0.0641302810305129,-6.00862404614609,-2.43211261024007,-0.413827632261543,-0.240488816795852,-1.07374898199896,-0.648956853920385,0.480342646191664,1.90745629364706,-0.174103002974513,0.435159207004787,0.0385082655129778,0.344868167993158,-0.62282490605124,-0.361255191729907,0.584768377778771,-0.178498874178327,0.280217454190783
"chr1_92260000_92270000","chr1",0.931562200111117,0.363764170711177,0.0318662117148359,-5.99693629444911,-2.64655816767782,0.047664037660552,-2.37647578331686,1.28298782598075,-1.3938344155983,0.444808634930343,-1.85171277336893,1.39675334766306,-0.72120274358006,1.84201155741507,0.2304976087089,0.473775489271212,0.656757062592954,1.38425838191332,0.988106727734699,-0.78021680203995
"chr1_192700000_192710000","chr1",0.0538411030860144,0.41573862588489,0.0780379724464775,-5.61703100761637,-5.12106538671352,0.433475576817876,1.50536995293079,1.44086352778749,0.337242553307417,-0.880231782351292,1.07250949597689,0.796437882894097,-0.0810001294037034,0.647602773040333,-0.188424616998258,2.13319652081762,-0.153399321718508,0.925416766334426,-0.0256252384743269,-0.481559181259286
"chr3_93470000_93480000","chr3",0.340965566205183,0.376426078885221,0.0290260781077013,-5.91926981746004,-3.64551817150727,-0.696531584388359,3.53920394288352,0.237003704651799,-0.273195461902836,-0.936815958630621,-1.16284340494442,-0.358014277619726,0.0808901284075739,0.155562761024082,0.384243550059878,0.484101328230809,-0.0763148515091158,0.777383380565849,-1.84787812871189,-1.74466299425976
"chr5_13030000_13040000","chr5",0.418365708781506,0.443986944960737,0.0631347942667045,-5.92567175007673,-4.61981817893975,-0.69710202625174,-1.93967221885874,1.18636155816464,-0.2337696897506,0.492743066854702,-0.364685711332952,1.04994100393202,-0.650896761411122,-0.0202385958487518,0.218317548038004,0.992356486989776,0.682063283378464,-0.428743829502987,-0.702246711148074,-0.67233790265602
"chr4_48230000_48240000","chr4",0.943926259190168,0.416130748029592,0.0792509285083395,-6.25897636376357,3.78171552812596,0.742805894866707,-1.36791320424363,-0.0965665251389009,0.390352913732028,1.29420307173917,-0.765017081558842,0.0794208914761981,0.0899233466107781,0.0988311187319594,-0.944717742066324,0.0553565049372243,0.383303158384489,-0.706607220415325,-0.0877424755449948,1.29839294480842
"chr5_36610000_36620000","chr5",0.824530422218655,0.381397499032793,0.033310701098574,-6.39401335723713,5.51530092726505,0.439609099096517,-2.12884507515791,0.174765398469295,0.307447361563754,0.738059618454976,-1.67214161755257,0.90818960435162,0.758588693024537,-0.22007974714952,0.0968313642178001,-0.0494918526212987,0.0714142347186678,0.566342004055214,0.438730425731325,-0.819938608157376
"chr5_7840000_7850000","chr5",0.251725798683577,0.384052989382482,0.0498430291196291,-6.02665857343502,-3.65030503474968,-0.452700141577653,-1.44479597198797,0.607486602472009,0.102553548975739,1.11036527767924,-2.79687152877713,1.5471709474723,0.177405030549508,0.303687505662889,-0.155675640655261,1.24131912499071,0.786126026953805,-1.18195290262905,-0.131400262427739,-0.500145457931087
"chr2_77620000_77630000","chr2",0.990231831206043,0.366400461537464,0.0395830107996976,-5.87618258731736,-5.70029474248052,-0.223918278651987,-0.547216636930597,-0.0710149251393593,-0.184742459229631,0.592797059680141,-1.5465695201417,-0.0249785488086424,0.0780841594117978,-0.0791503705863372,0.661777642958382,-0.316598750949063,0.204807493107792,-0.192512349413299,-0.0153943318960003,0.339820675857722
"chrZ_4450000_4460000","chrZ",0.215274573142593,0.385872207376244,0.0278749663127005,-6.16659241814302,-0.117979213170118,-0.551202593916215,1.39278190761002,-0.68689034914312,-0.495476928620945,0.631291922318176,-0.0321658958282916,-0.419318915402427,-0.769755967558632,0.110914748056463,-0.779283945104585,-0.393831768030787,-0.189165160457495,-0.966504239252755,-0.294954620917223,-0.697194748054198
"chr1_111560000_111570000","chr1",0.873478458508005,0.37952702092088,0.0392509932315276,-6.12697098101518,0.22860645695694,0.670793673604954,-0.78952180147986,-1.25295280661376,-0.268942651985136,-0.449925436403109,1.39114716088527,-0.0156213005322308,-0.459783743967441,0.377535329233369,-0.421188073269951,-0.690415617766139,-0.91994496905628,-0.665256327600003,-1.19989455504797,-0.814605014966788
"chr5_52500000_52510000","chr5",0.31433616952962,0.386849823291487,0.0365419403930573,-6.53478066890071,9.31816296091969,1.77227188535459,1.52127443909863,-0.190448490404376,-2.69073064518312,0.938299427424732,-0.805664118600655,0.637917189987514,-1.35536111585805,-0.784384673727167,0.0754497302622813,1.52202111966902,0.713486233498273,-0.030368399037783,-0.803847539649988,0.593131286535957
"chr28_600000_610000","chr28",0.241803278688525,0.434920634920635,0.0901296472255473,-6.11120645472407,0.314037529218293,-0.253538430996333,-1.90649842749359,0.240425623097134,0.203716114603778,-0.714819765224239,0.952719774321894,-0.244876824744817,0.237900765904057,0.182626294012994,0.847622722390719,0.721265182843493,0.926128297614864,-0.176180031656717,0.125327434415995,-0.410519874834529
"chrZ_260000_270000","chrZ",0.118597138901707,0.460133170944198,0.0813363179215608,-6.20184425962794,0.823489994306338,-1.38157094662935,-3.3897920378283,-1.75560021962733,-0.769415119330643,-0.72660105739977,-0.172998619921705,-0.484829614161069,0.703226024643072,0.188426492465137,0.820195790427069,0.173222889492939,-0.685980748620525,0.349983375618097,-0.0899196025089557,0.592144315874417
"chr2_79040000_79050000","chr2",0.971737431622818,0.328776231815611,0.0268087763423932,-5.96305765660328,-2.68936644492613,-0.109485322789501,-0.380807891601324,-0.117554252638616,0.581893174574495,-1.29103508345673,0.319448740837796,0.00292020765804509,0.570421452910277,-0.923089046204515,0.03350224120569,0.55254757652885,-0.982874146534819,-0.588454778760383,-0.94243479154343,-0.336169312525542
"chr2_70910000_70920000","chr2",0.92237561865069,0.367352127088239,0.0481322875165083,-5.79609789056946,-4.76204701047797,-0.785551875243248,-1.56157466329665,-0.578726013077951,-0.087460745559865,0.180033971521015,1.04911598647987,1.5904988943595,-0.41616364758128,3.973014454798,-1.40958037870939,0.59007978538083,-0.58432132740085,2.00654400124319,1.68184501976847,0.401300227213954
